text,0,1,2,3,4
Kakadismaya dahil yung kulay na order ko Hindi tugma sa na order ko. nag check din ako sa review same din yung ibang issue ibang kulay Ang pinapadala ni seller.,0,1,0,0,0
I ordered Medium size pero yung ipinadala nila parang XL sa sobrang laki. Sayang lang binili,1,0,0,0,0
Nareceive ko na Yung item kahit ganto nangyari sa box ok lang importante walang spilled. Nasa pang apat na araw ko na tong ginagamit and my mga pimples ba lumabas sa mukha ko. Effect lang siguro. Pero patuloy pa Rin Ako sa pag gamit. I' ll leave new comment kung my difference.,0,0,1,0,0
Yung size 40 nila size 37 lng. Sobrang liit NG size Very disappointed hnd masusuot Ang liit. Masabuting sa iba nlng kayo bumili. Wag dto sa shop NATO. Oo nga 40 ying nakalagay pero size 37 lng tlga sya.,1,0,0,0,0
"Dalawa yung inorder ko isa lang dumating, pero hanggang ngayon di pa rin nashiship yung isa. Its been almost three weeks na. Responsive naman pero puro pangako na ishiship na pero wala pa rin. Im trying to be nice and polite kaso sobrang tagal na wala paring action. Very Dissatisfied.",1,0,0,0,0
Ang ganda Sana makapal sakto ang size kaso IBA ang dumating itim Yung order Namin bakit Pula ang dumating,0,0,1,0,0
"So far so good. Sana magtagal. Kaso narealized ko ang bagal pala. Dapat pala mas mataas na RAM. Ang tagal magclose ng app, tagal magresponse. Iyon lang. Ty!",0,0,1,0,0
Diko sya masyadong bet Medjo sticky sya Pag inaapply But I like the color Medjo disappoint lng ako.,0,1,0,0,0
Good quality may magamit na anak ko sa on- line class niya kasi dipa fully face to face thanks seller at sa delivery man,0,0,0,0,1
So disappointed! Ang tagal dumating ng order ko tapos natapon pa yun Aveeno body wash. Pakiayos naman ng packaging nyo!,0,0,1,0,0
Dumating naman nag maaga PERO PAG BUKAS KU ISANG TAKIP BASAG NA BASAG. Maganda po ang products I appreciate except talaga sa NA BASAG NA TAKIP,0,1,0,0,0
Ung safari lasang choco mucho lang na mas mahal Ung tofiluk masarap naman para din ung dati sa opinyon ko kaso hindi ko expect ganon pala kaliit and ung box medyo luma parang ilang beses ng na repack and sana legit ung expiration nila kasi parang hindi,1,0,0,0,0
Ang gandaaaaaa kasyang kasya po siya sa bf ko nice pi yung tahi niya at mura lang po kaya maraming2 salamat po seller! will definitely order again!,0,0,0,0,1
Okay naman po siya freesize pero sa mga katulad kong medium size hindi po kasya pang small size lang xia sana may pagpipilian ng size,0,0,1,0,0
"Parang di naman pink ang color ng blusher, wala man sya kulay, tapos yung lipsteck matte di rin maganda kc namumuo sya di sya smooth. Not recommended! Ok naman ibang product.",1,0,0,0,0
Nag fade agad yung punda isang laba pa lang cute nman kaso manipis.,0,0,0,1,0
"Maganda sana kung yung lalagyan is may cover n may butas para itataktak n lng pg ginagamit. Sana ganun n s next order. May dents yung bottle s ilalam, sana mas is secure p pra d madamage s delivery pro ovrrall i' m happy with the products.",0,0,0,1,0
Mali ang ipinadala. Ang mahal ng binayaran ko 565 tapos ganun lang mali ipinadala nila mag refund kayo nag send na ako mg proof na mali ang ipinadala niyong item.,1,0,0,0,0
Medyo dented nung dumating. hindi ko na ineexpect na dadating agad kala ko bukas pa kasi yung ang nakalagay HAHAHAHAHA,0,0,0,0,1
Wala akong masabi sa product na naorder ko. Hindi ako satisfied kase maliit sa paa ko. Better kase meron akong pinsan ibibigay ko nalang sa kanila.,0,0,0,1,0
Will be beneficial sa pagbibigyan ki thanks so much,1,0,0,0,0
"maliit lng pala siya, madaling mag init. not good pag maramihan ang gagawin like ice cream.",0,0,0,1,0
"WAG KAYO BIBILI DITO, DALAWA PINAPADALA NILA KAHIT ISA LANG NAMAN INORDER! DIPA NAGRREPLY SELLER DITO ABOUT SA CONCERN!",1,0,0,0,0
"Maganda, mukhang matibay nman sana tumagal. Mahaba pero pwedeng putulin para sa size mo.",0,0,1,0,0
Maganda sya. Mabilis mag frozen talaga! Malaki ung space sa freezer also. It' s a good buy. Sana magtagal mga 10 years! Hehehe Thank you!,0,0,0,0,1
"Packaging was okay, sobrang dami ng bubble wrap pero bakit almost half yung laman? Kaya ba sale kasi bawas na? Lagi ako nag- oorder dito and I didn’ t complain ever pero ngayon sobra naman, the fact na ang dami na binili and yung expiration almost near na din Kaya po ba sale",0,1,0,0,0
akala ko naman Yong makapal hinfi pala. manipis lang siya as seen sa mga post parang makapal siya pero hindi nabudol ako,0,1,0,0,0
Mabilis naman siyang nakarating kaya lang pagbukas ko ay may issue. Natanggal ang frame sa right side then noong inayos ko Yung frame ay maluwag siya unlike sa kabilang side but since need ko na talaga siya badly dahil nananakit ang mata ko at babad sa computer ay hinayaan ko nalang kahit maluwag.,0,0,0,1,0
"Nadisappoint po ako kasi sa dami ng books na inorder ko, ito pa talaga ang may damage. Ewan kung may damage na before or nadamage sa pagship ang books kasi hindi nakakarton, sana naman ikarton lalo na if marami namang inorder na books para safe talaga at hindi mayupi ang libro.",0,0,1,0,0
Maganda nagustohan namn ng anak ko kaso mejo natatangal na yung mga pintura nya pero okay na yun salamat na din seller thank you kuyang rider,0,1,0,0,0
luma ang cornik tas sunog p pati adobo mani luma makunat n durog durog nman banana chips lasang luma pati mantika lasang luma sayang pera ko dito dko n nareturn diyos nlng bahala s inyo,1,0,0,0,0
Ok yung product kaso si manong delivery boy may pagka attitude!,0,1,0,0,0
Poor packaging. Bakit walang balot na papel or bubble wrap. Natapon at nabura ang print dahil nababad sa anti dandruff shampoo,1,0,0,0,0
Wrong color lahat light gray and navy blue order ko. pero pwd na makapal sya.,0,0,1,0,0
Hindi ko pa natry yung product kulang yung item base sa order ko dapat may free sunscreen pero soap bar lang yung natanggap ko.,0,1,0,0,0
Di na ako bibili sa inyo ulit pangit ng pagka kuha ng nag deliver saakin. Pinicturan ako tabingi mukha ko nag sasalita pa ako wala man lang smile muna bago picture.,0,1,0,0,0
Salamat poh seller s npka ayos n packaging wala nman poh nag leak. salamat dn poh s mabilis n delivery! salamat poh kuya delivery man.,0,0,0,0,1
May sira dumating wag kayo bumili nakakapang hinayang.,1,0,0,0,0
Ang liit ng size i am size 9 pero nagkasya sa size 7 yung binili ko. Yung biggest size sana for my husband sobrang liit parin. Pero maganda quality,0,0,1,0,0
Irita talaga ako kinakapa ko wala sa bubble wrap yung product tapos pagbukas ko parang nilagyan lang ng bubble wrap sa loob para kunwari prinotect yung item pero hindi kita naman na ampangit ng delivered item sakin ang dungis ano ba to galing divisoria? Nakakainis talaga nkakahiya shopee mall pa man,1,0,0,0,0
hindi ko na picturan pero maganda siya nagustuhan nang asawa ko. maraming salamat po,0,0,0,0,1
Goods naman kaso nagkakaroon ako ng skin irritation. Iba pag sa mismong brand ako umorder.,0,0,1,0,0
Ang ganda niya. Ang lakas makasosyal Kaso may yupi yung box pero ayos lang bawing bawi sa belt. Thanks seller!,0,1,0,0,0
Bumili ako neto kasi yung baby ko puro debattery yung laruan kaso 2- 3days lang na nagmit battery ubos na agad akala ko pa naman kapag eveready long lasting. Akala ko lng pala.,0,0,1,0,0
"Thank you seller. Masakit lang sa balat pagmatagal ginagamit, naiipit ang balat. Naka support naman sa likod. Okay na rin sa presyo niya",0,0,0,1,0
Ok na lahat maliban sa free ingrave walang nilagay nag msg pa nmn ako kay seller agadok daw tapos wala nmn. 3star lang kung aayusin nio ung service nio cgurado 5 star yan,0,0,1,0,0
Walang kwentang shop. Nag msg ako na pakipic bago ipadala ang reply hintayin nalang ang order ko. Nagdemand ako ng refund ang hussle at ako pa sasagot ng shipping pabalik ng item nya. In the first place sila ang nagkamali. Dapat yung mga ganitong shop bina ban na ni shoppee magtinda.,1,0,0,0,0
Thank you seller. Makapal Yung tela. Sakto lang sa bf ko. Kaso hndi yung kulay na inorder ko bngya ni seller. Pero okay lang pwede na. Thank you shoppee.,0,0,0,1,0
Thank you. Ang ganda. Thank you sa freebies. I bought this for me and my boyfriend. Sana magustuhan niya. Dapat lang buy na,0,0,0,1,0
"Okay ang packaging, walang leak. Legit items. Medyo disappointing lang yung Stress Relief Lotion kasi near expiry na, 2021 na agad, tho I know mauubos naman siya in months time, and siguro dahil nga naka sale. With daily moisturizing lotion, okay naman kasi 2023 pa ang expiry. Thank you seller!",0,0,0,1,0
Recieved complete orders with no damage. Thanks seller sobrang amazed ako sa bubble wrap/ packaging. Very safe at assured na makakarating Sa buyer Ng no damage. With free sticker na din sya ang prob ko Lang Nasa loob Ng bottle Kaya Yung iba dumikit na nahirapan pa ko tanggalin anyways thanks,0,0,0,0,1
Dark gray order ko pero dumating light gray Dark gray order ko pero dumating light gray Dark gray order ko pero dumating light gray Dark gray order ko pero dumating light gray,0,0,0,1,0
"Excited pa naman ako pero pagtingin ko, may damage. Ang shiny pa naman nya so makikita mo talaga yung damage. Yung box may butas pero sinend pa din ni seller di man lang ata tiningnan yung loob!",1,0,0,0,0
Hindi sya pantay kaya I always need to fix it everytime,0,1,0,0,0
"Ok sna ung item, makapal mganda. kaso nga lng ng message ako kay seller na isang large at isang xl, e check ang item bago epack kung tama ung size at color. ng rply nmn cya, kaso puro large prin ung pinadala nya.",0,0,0,1,0
Second order ko na sa shop na to. Sobrang worth it nya sa mababang halaga napakadami na ng batteries mo. Will definitely order again! Kaya mare heto na ang sign mo para bumili nito!,0,0,0,0,1
"defective item. pagbukas ko tumalsik yung kalahati nung pen, lol. nung tinignan ko if may natira pa nalaglag din siya, binalik ko na lang sa loob. twice din attempt ng delivery, yung una no contact pero sabi unavailable daw customer.",0,1,0,0,0
"Soft sa paa, no recommended for long walk kase masakit sa may daliri. Add one size",0,0,1,0,0
nkkainis ung courier jnt di manlang sinafety ng mbuti aa bubblewrap ung box ng phone bsta nlang binalot at nilagay sa box haaayy naku at nkkainis pa dun inorder q ung phone ng nkaflash deal buy 1 get 1 free gift nsan ung free gift? ‍ PAASA nman kau seller! asang asa pa nman aq un pla waleeyy saka pang second order q na to sa shop nyo at first natuwa aq pero ngaun di aq natuwaaa,0,0,1,0,0
"prng natatangal na ung print after isang laba, feeling ko mawawala na siya after ng mga ilang wash pa cguro kaya medyo disappointed ako",0,0,1,0,0
Black ang na order ko XXL fpr men. Dumating maroon tas d magkasha. baka XXL pang kids. Checkk your logistics. not happy at all.,1,0,0,0,0
Honest review po. Nagsugat po ang kilikili ng hubby ko sa saglit na araw ng paggamit ang ending po nasayang ang pera. Kung sensitive po ang balat nyo wag na po kayo bumili ng ganitong deo.,1,0,0,0,0
"manipis masyado. baka pag nilabhan mapunit agad. but for its price, pwede na.",0,0,0,1,0
"Too large, pang gift ko sana sa mama ko kaso masyadong malaki sa kanya, sa akin pa nagkasya na 3XL ako",0,0,1,0,0
I expect na ganun sya kakapit sa lips pero sakto lang. Thank you seller,0,0,0,0,1
hindi ko gusto yung pagkatahi sa harapan ng cap pero good quality na rin for its price,0,0,0,1,0
"Hndi q alam bakit prang basag yung tono. buti pa yung maliit na speaker bou yung tono. prang hndi aq satisfy, hndi cguro original ng t and g ito. Baka thrd party na store lng. hndi rin gaanong malakas ang hina talaga ms malakas pa yung maliit na speakers na nabili q in this shop",0,0,0,0,1
"Maganda yung quality kaso may sira yung isa huhu maganda pa naman yung kulay, sayang lang at na sira pero understandable nmn dahil malayo",0,0,1,0,0
"Good quality Mukang matibay, I will order again pag tumagal Ang item. So yeah Sana mag tagal hope so. Thank You sa itemmmm",0,0,0,0,1
Nadismaya po ako. may butas pu yung jogger. Nakakalungkot,0,1,0,0,0
"Nag message na ako kay seller na paki check yung order ko para d magkamali pero pgdating mali padin ang color, maganda naman kaso hindi kami satisfied sa color and parang matibay nman din, 3 star lang kasi d maganda service nila. I don' t know if i would still order from your shop, sana naman eh check niyo na yung mga orders ng iba para d magkamali.",0,0,1,0,0
1/ 2 100 daw. Kulang naman nasa 85 lang na piraso. Sira pa yung iba.,0,0,1,0,0
Thank you for good quality product. Well packed and bongga talaga Ang packaging mukhang mamahalin. Quality Ito bili na kayo.,0,0,0,0,1
"Hello baket po ang gi order kung ref, 4 days lang dinapo lumalamig?",1,0,0,0,0
ok sna cya hnd nmn nkk curl maigi Pinagtiyagaan ko nlng kesa ibalik hussle para lang makapag endorse sabhin mgnda,0,0,1,0,0
disya effective sakin lalong dumami tagyawat ko huhu. 3days kopalang nagagamit kaya stop ko muna.,1,0,0,0,0
"They' re all nice in front, pero walang color sa likod. May mga discolouration din sa ibang parts.",0,0,1,0,0
"Maganda naman sya at mabango rin tas may cooling effect kapag inapply sa lips. Kaso hindi nag sstay ang liptint. Ang bilis mawala. Not worth it for its price, but anyways hindi naman nag ddry lips ko unlike other liptint and smooth sya kapag inapply",0,0,0,1,0
"wala akong problema sa quality, kasi ano nga ba naman eexpect mo sa 70 pesos di ba. Pero bat ganon yung medium size, 24x17in fit na fit saken tunog small yung size. Hindi nila nilinaw yung size. Pero yung service at delivery time, goods sya saken.",0,1,0,0,0
Akala ko Po. yong NASA picture. D lng Pala. 100 piso lng ito d2 sa Zamboanga. na scam ako. Wag na Po kayo malagay ng picture Kung Hindi nman Po. yong Ang o orderin Namin Sanyang lng Pera Namin. parang scam na yan. Salamat.,0,0,1,0,0
Ok naman lahat goods Yung item kaya lang 2 star lang muna kasi 3 days palang namin ginagamit tapos nag lolooko na agad Yung ikutan or lakasan ng volume yun lang ty,0,1,0,0,0
Nice packaging but the lipstick is too dry. Pigminted sya but halos puro pigments lang ang laman. Ang hirap tuloy iapply. May airy finish sya and malambot pero diko lang gusto yung pagiging literal na clay nya. Hirap i spread,0,0,1,0,0
Hindi siya long- lasting. Binili ko to para pag nagswimming di mattanggal yung lip tint pero ilang mins lang sa pool tanggal agad,0,1,0,0,0
Maganda yung product pero napaka poor ng packaging kc yupi n xa pagdating d2 samin. kahit n magrequest k n ibox nila para d mayupi d man lng.,0,0,1,0,0
"2 stars since my order is incomplete. Wala yung eyeliner na binili ko sa package. It was the first time na nangyari to sakin and unresponsive si seller. Okay naman yung ibang make up so far, sana talaga ibigay yung kulang sa next order ko since bayad na yung kulang.",0,1,0,0,0
Salamat! Maganda yung lip tint! Will surely order again! Matagal nga lang dumating yung product. Pero worth the wait.,0,0,0,0,1
"First time to oderder this product. My kunting disappointed lang sa packing kasi tampered na po ang box, sana lang di siya pinagpalitan. First time user din ng lotion na to kaya i dont have knowlege kung legit o hindi. Hope next time paki balot nalang ng maayus.",0,0,1,0,0
a lil bir disappointed kasi nakita ko sa friend ko medyo malaki yung na order na here sa shop so nag order ako kasi akala ko malaki nabinebenta pero same with my other clips na maliit but its okay.,0,0,0,1,0
super ganda and ang bilis nadeliver! nagamit ko na yung pink and ang ganda nya talaga 333,0,0,0,0,1
The packaging is so cute di sya nakakadry sa lips leaves a stain pag ni wipe mo I love it Thank you po,0,0,0,1,0
"Bhie, walang pang- kabit sa bag. Overall Maganda siya promise kaso akala ko may free na kabitan",0,0,0,1,0
Dake to panigurado mli mali tignan nyo namn guys ang tatak yanjiayi pero ang dumating bio aqua n alam ntin pekene peke sinungaling tong seller n to mka benta lng wag ganun mga mars,1,0,0,0,0
Di ko pa na test na lagyan ng ice or hot water. Edit ko nlng pag na gamit ko na.,0,0,1,0,0
"Super gandaa! Ipangreregalo ko to, sana matuwa din pagbibigyan ko. Thanks seller!",0,0,0,0,1
super sulit ng purchase nato and item arrived in good shape kaso nga lang sobrang tagal dumating. yun lang thank u seller. thank u shopee,0,0,0,0,1
Mabait c seller reply agad sa chat pag may tanong kayo at Mukang matibay sana tatagal. Super happy here. thanks seller.,0,0,0,0,1
Bat naman po ganun may mga mantsa tapos hindi pa din natanggal nung nilabhan ko na. Nagandahan pa naman sana ako sa kulay,1,0,0,0,0
ndi masyadong nakasara yung tapik kaya halos 1/ 4 ang nawala. nabawi yung diacount sa price. bale wala ang makapal na bubble wrap nya,1,0,0,0,0
"we' ll see pa if long lasting sya, gagamitin ko sya sa school also love the shade",0,0,0,0,1
Akala ko okay. ilang days pa lang yung pang men namuti na. sayang pera,0,1,0,0,0
kailangan mo pang diniinan para talaga effective overrall ok naman mukhang matibay naman tsaka may free foam,0,0,0,1,0
"No response? seller bat po ganon dapat po nka shield maigi d niyo manlang po nilagyan ng kahit manipis lg na bubble wrap, wala manlang bubble wrap tapos hindi pa nag s- seen sa mga message ko seller kahit tognan niyo lg ho",0,1,0,0,0
ganda po. maraming salamat po. makapal din sya. halatang di mabilis masisira or mababali. definitely will purchase again. ang bilis lang din dumating,0,0,0,0,1
Panget! Size 40 na nga pinili ko maliit pa din! eguls! Wag na kayo umorder dito ang liit liit ng mga sizes! Sayang pera!,1,0,0,0,0
"di masyadong pigmented yung brown, pero maganda yung black",0,0,0,1,0
Good quality and good packaging. Kaso lang Masyado palang makapal kapag may laman na. Hindi na malagyan yung mga card holders kasi hindi masara ng maayos.,0,0,1,0,0
"Ok sana e, kaso order ko black ang dumating blue ggamitin ko pa naman na sa sunday to. Pakicheck naman ng maayos bgo nyo ibalot tssk.",0,1,0,0,0
Hindi ko pa natr try pero omy naman walang kahit anung balot jusko dhai ang mahal akala ko naman isang box siya kaya nasa 80+ isang piraso lang pala,0,1,0,0,0
ok nman po. maayos po ang packaging at mabilis po ang delivery,0,0,0,0,1
"Mabilis ang delivery kahit overseas pa, about sa eyeliner okay naman sya isang apply lang pak na pak na. Thank you seller oorder ulit ako. Salamat din kay manong rider na mabait.",0,0,0,0,1
"WORTH THE PRICE. SUPER EXCITED NAKONG GAMITIN AT WHAT YOU SEE IS WHAT YOU GET, DI NAKAKAPAG SISING UMORDER ANG GANDA NG MGA PRODUCTS. BIBILI AKO ULET NEXT TIME",0,0,0,0,1
"HABITUAL tong seller na to na nagpapadala ng wrong color or wrong size. At least 22 customers same ang complaint? I' m abt the 23rd. Kaht ung nagrate ng 4stars un din ang reklamo. Magsosorry lng sila. Alam nilang hassle, hnd n lang magrereturn customer. Don' t say we didnt warn yah. PLAY FAIR dapat!",1,0,0,0,0
"Hope it will last longer, problema sobrang bilis dumating ng order.",0,0,0,1,0
I’ m trying this kasi yung gold yung unang order ko and i like it may pa freebies pa,0,0,0,0,1
"dko na napicturan same lang din naman gamit kung liuid eyeliner dito sa gamit ko ngayon, haha sana lang magtagal nman sya d maubos agad. infairness para sa overseas mabilis lang sya i ordered it 11. 11 now 17 dumating",0,0,0,0,1
Masyadong mahaba yung sukat parang sinturon ni hudas. Pagka adjust ko size nasira agad yung reversible buckle.,1,0,0,0,0
okay na sana eh kaso bat ganun amoy tae ang baho yung sa may left arm hinugasan ko na pero di nawawala saan ba galing mga stocks niyo saan nakatambak?,0,0,1,0,0
"nagamit ko na sya mga day! gustong gusto namin ng kapatid ko yung product sobrang ganda as u can see naman sa pictures hindi na ako hirap na I apply yung product sa mata ko kase sobrang dali na hay naku bumili na rin kayo dahil sobrang solid hindi sayang ang Pera nyo dito, thanks seller.",0,0,0,0,1
"Sira agad yung lock niya. Maganda sana, disappointing.",0,0,1,0,0
OKAY NAMAN. MAGANDA SYA. SOBRANG TAGAL NGA LANG DUMATING! ALMOST A MONTH BAGO DUMATING! Tsk tsk tsk tsk tsk tsk tsk!,0,1,0,0,0
Maganda ang liliit kumpleto ung pair nya thank you order ulit ako. at salamat SA mabait na rider na nag deliver. godbless.,0,0,0,0,1
mga 2 weeks ko pa lang siya nagagamit. pero after washing my face namumula ako ng slight hindi buong mukha) hindi ata bagay siya for my face. better i use it sa katawan.,0,0,1,0,0
Super disappointed po ako. looking forward po ako na may kunting foam. manipis lng po at medjo may tastas Ang tela pricey po cya para sa nakuha ko. sayang po Ang Pera ko,0,1,0,0,0
Yung product okay lang para sa prize nya. Yung seller kairita di makausap ang dami mo ng chat di man lang nag rerespond. Tapos nung dumating yung order napaka incentive pinadalhan ako ng sulat na mura you can see to thosebpictures that i indicate diko alam kong sinadya ba talaga o hindi!,0,1,0,0,0
Nagustuhan ko kasi 53 watts lang gagmiten ko oang solar energy. Kya lang hndi ata to 53watys kasi namamatay ang solar energy ko. Samantala yong isa namin ref na 100 watts lang kayang kaya pa andarin ng solar energy ko.,1,0,0,0,0
Hindi naman to yung design na inorder ko. Sana they inform me na iba yung marereceive ko para makapagdecide ako kung kunin ko o hindi.,1,0,0,0,0
"Sobrang ganda sana kaso after ko hugasan may lumabas na crack. Second order ko na to. Hopefully mapalitan, pero ang bilis ng shipment.",0,1,0,0,0
Goods ang mga quality ambilis pa magship ni seller kaoorder ko lng napick up agad ng courier ok yung mga items second tym ko na nag order dito ok ang packaging hndi tinipid at super ingat ni seller at lagi sya nagsesend ng picture ng isesend nyang items highly recommended itong seller,0,0,0,0,1
Sabi sa post ni seller 21 pcs daw pwer box. pero pag open ko 20pcs lang xa. di xa 21 pcs,0,1,0,0,0
"Sana naman tama yung size na ibinigay haysss 5, 6 ako tas yung size na ibinigay nasa 5, 1 ata hayssssss",1,0,0,0,0
"Nag order ako like a year ago pero ibang iba yung telang ginamit. Mas makapal yong before parang cotton tapos ngayon linen. Ang maganda lang ngayon is nadagdagan yon print at style pero nag downgrade sa tela na ginamit. Still cool pa rin at mabilis bagayan, pwede suotin anywhere.",0,0,0,1,0
Maganda sana quality natuwa ako mukhang matibay pero sana po seller wag niyo nalang ilagay sa loob yung free na sticker bago iship. Nag ikot ikot na po yung sticker sa loob ng bottle natanggal na siya kaya dumikit siya sa loob. Mag iisang oras na kami nagpapakahirap tanggalin yung sticker,0,0,0,1,0
Medyo madaming damage ung books like tupi at lukot. Not sure po kung dahil sa packaging. Thanks anyway,0,0,0,1,0
Okay naman mabilis dumating and hindi masyadong smooth yung tela pero okay na,0,0,1,0,0
sabe may screw hays kulng naman screw makabenta lang si seller e manipis pati yung frame and may dents.,0,1,0,0,0
"Nakabili ako sa ibang supplier ng jogger pero makapal yung tela. Pero sa supplier na ito, manipis. Parang nakakahiyang ibenta especially sa mga lalaki.",0,1,0,0,0
"Natapon po kaai sya, grabi, sayangggggg, d maayos ang pagkapack",0,0,0,1,0
"Haven' t tried the items yet, but as per packaging, mas maayos pang nkapackage shampoos and soaps ng mga aso ko compared dito. Flagship store pero hindi secured lahat ng items. Neways, as long as walang damage/ leaks ok na sakin.",0,0,0,0,1
Ganda ng kimuse sorry now lang Naka pag rate masyadong busy ehh. haha Sa uulitin ulit.,0,0,0,0,1
maganda ung item nagustuhan ng mga anak ko thank you seller and sa rider,0,0,0,0,1
punit nga lang di man lang nila chineck bago nila ipadala ang item,0,1,0,0,0
Ok ang product. medyo matagal lng bago dumating. good quality sna tumagal. thanks seller at kay kua rider.,0,0,1,0,0
Sobrang bango and not too sticky yun ngalang yung packaging nila is not so secure. Parang hindi na twist ng maige yung cup kaya nag leak.,0,0,1,0,0
Kakadating lang sakin edit ko to pag effective sakin grabe talaga kasi pawis ng likiliki ko huhu Medyo di lang maayos packaging pero wala naman tapon kaya lang malapit na mag expired yung binigay hays,0,0,0,0,1
Ayos namn yung book kaso ang cover sira. Wala na akong time to return the product but hoping na next time di na ganito.,0,0,1,0,0
Ok na sana kaya lang ung ibang battery may kalawang na. Sana man lang chinecheck bago i ship out. Sayang din ung naitapon na battery,0,0,1,0,0
Maganda naman siya. Payat lang ako hahaha Malaki pala yung bracelet. Perooo ang Pretty niya! Thankyou seller.,0,0,0,1,0
Same as nasa mga stores sa mall. Matagal din pa ang expiry and mabilis dumating. Matagal na out of stock buti naging avail ulit. Until next order.,0,0,0,0,1
Nagleleak sa lid hindi sya pwede matumba or nakatumba kasi matatapon hayahays. Di ko alam kung orig to pero tumatagal naman ung ice nya ng 5hrs Anyway thank you na din po.,0,0,1,0,0
"Binili ko 2 weeks ago, this week nagloko. Namamatay matay kahit more than 20% pa at high temp kahit di ginagalaw) kaya ayaw mag charge. Nakasabi 1 year warranty, sana mareplace instead of service masyadong hassle) Edit ko yung review regarding sa update ng vivo tungkol sa warranty.",0,1,0,0,0
Mejo dis appointed lang ako parang sayang pera ko dito. Okay siya na may stamp pero im not sure parang mataba masyado yung stamp niya.,1,0,0,0,0
"Yun Lang Kasi, Hindi Tama Yung isang color. Charm binigay instead of cheerio. Halos magkakaparehas ang kulay Ng order. Maganda Kaso Hindi emphasized ang difference Ng shade pag ginamit na. Sinadya KO nga sayang iba- ibahin ang colors eh. Packaging wise, maganda Naman. Wala na tayong magagawa. Bigay q na Lang siguro Yung iba. Thanks shopee and ok fine SA seller na din. Peace on earth! Bili pa din kayo.",0,0,0,1,0
Ang ganda ganda ng Quality parang mamahalin may pa box pa bonga packaging nagustuhan ng mister ko ang wallet medyo malaki nga lang daw pero nakakatuwa lakas maka mamahaling wallet thank you seller,0,0,0,1,0
Super cool! My hubby likes it. Yung case lang ayaw niya hihi. pero its nice.,0,0,0,0,1
Maganda naman pero mas maganda ung una kong purchased.,0,0,0,1,0
"Maayos naman nakarating sakin yung salamin, kso parang hindi sya worth it sa presyo.",0,0,1,0,0
Update! This is the worst purchase ever. Subrang dali ma lowbat tapos 5k mah nakalagay. Nag chat ako sa seller pasa pasahero ba nalang ako tapos sabi nya di din daw talaga nila chine check yung product before ipadala. Papupuntahin sa nearest oppo service center e Cebu yung pinakamalapit samantalang nasa Negros ako. Hay nako think di na ako bibili talaga dito. Not recommended. 1 star,1,0,0,0,0
"Disappointed. i order is color coffee, you send me BLACK. and another style. haist. If no available color or style chat me, shiitt. nakaka walang mudo, nkaka bwsit lng. wag na kayo mag order dto baka magsisi lang kayo pag dumating na ang order nyo",1,0,0,0,0
Maganda sakto ang size tama rin ang color thank you sller and sa rider,0,0,0,0,1
"Quality is good, however yung size niya is maliit I order king size pero bitin siya sa kama namin",0,0,1,0,0
"medyo matagal lang siya dumating pero maganda naman, dapat pala Large binili ko medyo maliit sakin ang M, pero goods padin",0,0,0,1,0
Disapointed! Sa picture lang maganda! At walang kulay na blue ang inorder ko My blue na dumating tapos wala na ngang black dlawa pa yung dark grey,1,0,0,0,0
"Hindi siya nagaautomatic na sarado tulad ng iba kong nabili, kasi kelangan hawak mo pa yung lower button. Medyo hassle. Nilagyan ko pa ng tape para lang sasara na siya nang hindi pinipindot. Ang sagwa. Pero hindi pa rin siya tulad ng iba na automatic sumasara. Steady lang yung pinto. Itutulak ko pa.",0,0,1,0,0
4 stars lang Kase Wala ung freebie na body bag which is included dapat thank you din Kay kua sa pag deliver,0,1,0,0,0
"madaming beses na akong nag order nito. kaso di nman pumuti ang kilikili ko, di ko alam anong kulang o mali sa pag apply ko nito.",0,0,0,0,1
"Thanks kay seller na paexpedite n’ ya yung dating ng order ko Excited nako gamitin, umabot s’ ya sa event ko sa wednesday",0,0,0,0,1
"Magagandanung products. Tagal nga lang dumating. 4 lippies bnli ko sa shop nila pero wala kahit anong freebie, sad.",0,0,0,1,0
"MGA TIMAWA! KAKABAWASAN NYO NG LAMAN NG ITEM NA INOORDER SA INYO, BAKA MAS LALO PA KAYONG PUMANGET!",1,0,0,0,0
Maliit pala! Ang isang pair may butas pa! Di ko na picturan kasi binalik ko pa sa seller! Kaloka!,0,1,0,0,0
"Sa dami ng binili ko, wala man freebie kahit isa. Grabe. Buti pa nung pa isa isa lang may freebie. Tapos 2021 ang expiry. Ung huli ko kasing binili 2023 pa expiry. Grabe lang. Need ko pa magfollow up sa mismong unilever website sa tagal. Feb 4 order shipped out feb 13. Such a disappointment.",1,0,0,0,0
Usable talaga sya! Nagamit ko nung Christmas and New Year! Lalo na sa baking ko! Sorry late upload na ako pero salamat seller and shopee! favorableflavor,0,0,0,0,1
Ok naman lahat yun lang ang bagal ideliver grabee sobrang natambak ata sa kanila late na din dumating sakin hayss mas nauna ko pa tong bilhin kesa sa iba kong order tapos eto pa huling dumating ang galing galing HAHAHAHA,1,0,0,0,0
Grabe maningil rider sobra sobra. At d man lang nagreply store nato sa concern ko. Salamat nalang sa lahat,1,0,0,0,0
